    9.088  -85.248
    9.500  -84.969
    9.670  -84.816
    9.730  -84.746
    9.837  -84.224
    9.748  -83.953
    9.921  -83.782
   10.158  -83.465
   10.153  -83.209
   10.173  -83.021
    9.990  -82.802
    9.650  -82.525
    9.519  -82.298
    9.450  -81.980
    9.344  -81.654
    9.387  -81.469
    9.278  -81.306
    9.135  -81.079
    9.100  -80.879
    9.200  -80.5
    9.350  -80.1
    9.500  -79.9
    9.700  -79.7
    9.900  -79.5
    9.950  -79.3
    9.950  -79.1

